time_key,date,hour,day,week,month,quarter,year
T00417,02-08-2017 19:10,19,02,1st Week,08,Q3,2017
T00418,13-05-2014 07:30,07,13,2nd Week,05,Q2,2014
T00419,16-12-2019 00:45,00,16,3rd Week,12,Q4,2019
T00420,25-10-2020 11:14,11,25,4th Week,10,Q4,2020
T00421,15-03-2016 09:06,09,15,3rd Week,03,Q1,2016
T00422,16-07-2015 19:00,19,16,3rd Week,07,Q3,2015
T00423,12-04-2016 19:39,19,12,2nd Week,04,Q2,2016
T00424,21-09-2014 04:34,04,21,3rd Week,09,Q3,2014
T00425,28-07-2014 19:40,19,28,4th Week,07,Q3,2014
T00426,11-12-2015 18:21,18,11,2nd Week,12,Q4,2015
T00427,05-10-2018 14:48,14,05,1st Week,10,Q4,2018
T00428,12-12-2020 02:13,02,12,2nd Week,12,Q4,2020
T00429,02-11-2016 11:30,11,02,1st Week,11,Q4,2016
T00430,01-09-2018 18:52,18,01,1st Week,09,Q3,2018
T00431,25-05-2014 15:20,15,25,4th Week,05,Q2,2014
T00432,06-08-2019 11:38,11,06,1st Week,08,Q3,2019
T00433,07-09-2016 15:39,15,07,1st Week,09,Q3,2016
T00434,19-12-2017 20:28,20,19,3rd Week,12,Q4,2017
T00435,26-07-2019 10:50,10,26,4th Week,07,Q3,2019
T00436,13-02-2017 22:31,22,13,2nd Week,02,Q1,2017
T00437,15-06-2016 18:07,18,15,3rd Week,06,Q2,2016
T00438,03-05-2017 20:12,20,03,1st Week,05,Q2,2017
T00439,16-07-2014 00:14,00,16,3rd Week,07,Q3,2014
T00440,06-03-2019 01:48,01,06,1st Week,03,Q1,2019
T00441,24-10-2015 00:12,00,24,4th Week,10,Q4,2015
T00442,09-07-2020 08:14,08,09,2nd Week,07,Q3,2020
T00443,24-07-2014 20:23,20,24,4th Week,07,Q3,2014
T00444,18-06-2015 18:07,18,18,3rd Week,06,Q2,2015
T00445,31-07-2016 23:36,23,31,4th Week,07,Q3,2016
T00446,10-06-2018 01:07,01,10,2nd Week,06,Q2,2018
T00447,22-02-2019 10:41,10,22,4th Week,02,Q1,2019
T00448,02-02-2015 22:43,22,02,1st Week,02,Q1,2015
T00449,24-06-2017 11:15,11,24,4th Week,06,Q2,2017
T00450,23-07-2018 03:11,03,23,4th Week,07,Q3,2018
T00451,02-02-2014 16:39,16,02,1st Week,02,Q1,2014
T00452,19-02-2019 10:56,10,19,3rd Week,02,Q1,2019
T00453,21-11-2016 22:57,22,21,3rd Week,11,Q4,2016
T00454,25-06-2018 18:48,18,25,4th Week,06,Q2,2018
T00455,22-05-2018 15:43,15,22,4th Week,05,Q2,2018
T00456,07-03-2016 16:37,16,07,1st Week,03,Q1,2016
T00457,12-12-2014 02:56,02,12,2nd Week,12,Q4,2014
T00458,17-11-2018 08:19,08,17,3rd Week,11,Q4,2018
T00459,07-02-2018 09:32,09,07,1st Week,02,Q1,2018
T00460,15-01-2021 16:38,16,15,3rd Week,01,Q1,2021
T00461,17-05-2015 12:56,12,17,3rd Week,05,Q2,2015
T00462,11-06-2018 19:51,19,11,2nd Week,06,Q2,2018
T00463,25-10-2019 18:10,18,25,4th Week,10,Q4,2019
T00464,04-02-2018 18:02,18,04,1st Week,02,Q1,2018
T00465,08-03-2020 18:39,18,08,2nd Week,03,Q1,2020
T00466,28-12-2017 14:33,14,28,4th Week,12,Q4,2017
T00467,16-09-2017 00:35,00,16,3rd Week,09,Q3,2017
T00468,01-02-2020 12:41,12,01,1st Week,02,Q1,2020
T00469,28-12-2020 07:07,07,28,4th Week,12,Q4,2020
T00470,01-01-2020 01:35,01,01,1st Week,01,Q1,2020
T00471,21-09-2018 23:09,23,21,3rd Week,09,Q3,2018
T00472,17-07-2018 13:30,13,17,3rd Week,07,Q3,2018
T00473,19-06-2014 17:34,17,19,3rd Week,06,Q2,2014
T00474,23-07-2016 17:39,17,23,4th Week,07,Q3,2016
T00475,07-06-2018 03:28,03,07,1st Week,06,Q2,2018
T00476,02-03-2020 10:05,10,02,1st Week,03,Q1,2020
T00477,19-02-2018 23:07,23,19,3rd Week,02,Q1,2018
T00478,19-01-2017 10:01,10,19,3rd Week,01,Q1,2017
T00479,20-08-2017 12:21,12,20,3rd Week,08,Q3,2017
T00480,14-04-2020 19:49,19,14,2nd Week,04,Q2,2020
T00481,24-08-2016 13:34,13,24,4th Week,08,Q3,2016
T00482,28-02-2014 09:58,09,28,4th Week,02,Q1,2014
T00483,08-05-2018 17:21,17,08,2nd Week,05,Q2,2018
T00484,12-05-2020 13:21,13,12,2nd Week,05,Q2,2020
T00485,15-07-2019 08:12,08,15,3rd Week,07,Q3,2019
T00486,26-01-2015 11:05,11,26,4th Week,01,Q1,2015
T00487,17-12-2016 11:59,11,17,3rd Week,12,Q4,2016
T00488,05-03-2015 21:00,21,05,1st Week,03,Q1,2015
T00489,19-03-2014 23:26,23,19,3rd Week,03,Q1,2014
T00490,16-09-2019 01:25,01,16,3rd Week,09,Q3,2019
T00491,17-03-2016 23:59,23,17,3rd Week,03,Q1,2016
T00492,29-09-2017 10:52,10,29,4th Week,09,Q3,2017
T00493,28-04-2015 23:23,23,28,4th Week,04,Q2,2015
T00494,06-08-2017 13:56,13,06,1st Week,08,Q3,2017
T00495,01-01-2017 15:57,15,01,1st Week,01,Q1,2017
T00496,07-06-2019 02:52,02,07,1st Week,06,Q2,2019
T00497,11-07-2017 01:33,01,11,2nd Week,07,Q3,2017
T00498,11-07-2019 07:08,07,11,2nd Week,07,Q3,2019
T00499,05-07-2020 22:20,22,05,1st Week,07,Q3,2020
T00500,19-09-2017 17:07,17,19,3rd Week,09,Q3,2017
T00501,18-04-2016 06:47,06,18,3rd Week,04,Q2,2016
T00502,30-04-2014 03:21,03,30,4th Week,04,Q2,2014
T00503,12-07-2014 19:21,19,12,2nd Week,07,Q3,2014
T00504,03-03-2020 05:00,05,03,1st Week,03,Q1,2020
T00505,19-03-2014 18:07,18,19,3rd Week,03,Q1,2014
T00506,12-07-2017 15:09,15,12,2nd Week,07,Q3,2017
T00507,15-06-2014 10:28,10,15,3rd Week,06,Q2,2014
T00508,26-01-2018 13:56,13,26,4th Week,01,Q1,2018
T00509,04-07-2018 23:44,23,04,1st Week,07,Q3,2018
T00510,10-12-2016 09:30,09,10,2nd Week,12,Q4,2016
T00511,25-08-2019 20:48,20,25,4th Week,08,Q3,2019
T00512,04-03-2014 10:20,10,04,1st Week,03,Q1,2014
T00513,13-09-2017 16:36,16,13,2nd Week,09,Q3,2017
T00514,22-05-2020 17:40,17,22,4th Week,05,Q2,2020
T00515,29-12-2019 09:59,09,29,4th Week,12,Q4,2019
T00516,30-07-2018 12:18,12,30,4th Week,07,Q3,2018
T00517,26-05-2016 20:42,20,26,4th Week,05,Q2,2016
T00518,11-06-2020 22:42,22,11,2nd Week,06,Q2,2020
T00519,15-06-2015 00:23,00,15,3rd Week,06,Q2,2015
T00520,22-02-2014 01:55,01,22,4th Week,02,Q1,2014
T00521,03-01-2015 06:15,06,03,1st Week,01,Q1,2015
T00522,28-10-2014 14:58,14,28,4th Week,10,Q4,2014
T00523,20-04-2018 01:46,01,20,3rd Week,04,Q2,2018
T00524,05-04-2020 10:57,10,05,1st Week,04,Q2,2020
T00525,12-08-2020 13:16,13,12,2nd Week,08,Q3,2020
T00526,27-03-2014 09:33,09,27,4th Week,03,Q1,2014
T00527,29-04-2015 10:13,10,29,4th Week,04,Q2,2015
T00528,19-11-2016 14:32,14,19,3rd Week,11,Q4,2016
T00529,02-05-2018 20:11,20,02,1st Week,05,Q2,2018
T00530,16-12-2020 10:50,10,16,3rd Week,12,Q4,2020
T00531,10-01-2020 10:13,10,10,2nd Week,01,Q1,2020
T00532,26-11-2016 13:50,13,26,4th Week,11,Q4,2016
T00533,21-04-2020 22:52,22,21,3rd Week,04,Q2,2020
T00534,29-06-2018 01:20,01,29,4th Week,06,Q2,2018
T00535,09-11-2017 21:30,21,09,2nd Week,11,Q4,2017
T00536,11-07-2020 07:53,07,11,2nd Week,07,Q3,2020
T00537,12-12-2015 04:25,04,12,2nd Week,12,Q4,2015
T00538,08-01-2020 21:22,21,08,2nd Week,01,Q1,2020
T00539,27-03-2019 06:12,06,27,4th Week,03,Q1,2019
T00540,01-08-2019 17:05,17,01,1st Week,08,Q3,2019
T00541,13-10-2014 06:01,06,13,2nd Week,10,Q4,2014
T00542,14-09-2014 07:43,07,14,2nd Week,09,Q3,2014
T00543,29-12-2018 06:00,06,29,4th Week,12,Q4,2018
T00544,25-04-2015 23:12,23,25,4th Week,04,Q2,2015
T00545,10-12-2017 23:27,23,10,2nd Week,12,Q4,2017
T00546,04-11-2016 00:09,00,04,1st Week,11,Q4,2016
T00547,23-09-2014 04:08,04,23,4th Week,09,Q3,2014
T00548,13-09-2016 08:47,08,13,2nd Week,09,Q3,2016
T00549,21-09-2018 02:06,02,21,3rd Week,09,Q3,2018
T00550,06-05-2014 18:04,18,06,1st Week,05,Q2,2014
T00551,25-12-2017 16:42,16,25,4th Week,12,Q4,2017
T00552,28-05-2016 17:17,17,28,4th Week,05,Q2,2016
T00553,11-07-2016 19:43,19,11,2nd Week,07,Q3,2016
T00554,01-05-2015 08:58,08,01,1st Week,05,Q2,2015
T00555,11-09-2019 10:50,10,11,2nd Week,09,Q3,2019
T00556,11-08-2014 11:07,11,11,2nd Week,08,Q3,2014
T00557,20-01-2018 12:59,12,20,3rd Week,01,Q1,2018
T00558,29-03-2016 10:55,10,29,4th Week,03,Q1,2016
T00559,16-01-2018 11:24,11,16,3rd Week,01,Q1,2018
T00560,22-11-2015 19:19,19,22,4th Week,11,Q4,2015
T00561,15-02-2016 12:56,12,15,3rd Week,02,Q1,2016
T00562,04-04-2019 13:48,13,04,1st Week,04,Q2,2019
T00563,03-12-2019 03:12,03,03,1st Week,12,Q4,2019
T00564,05-10-2018 05:18,05,05,1st Week,10,Q4,2018
T00565,30-10-2014 19:24,19,30,4th Week,10,Q4,2014
T00566,17-12-2015 22:50,22,17,3rd Week,12,Q4,2015
T00567,24-10-2018 11:02,11,24,4th Week,10,Q4,2018
T00568,28-01-2016 14:43,14,28,4th Week,01,Q1,2016
T00569,04-03-2014 08:02,08,04,1st Week,03,Q1,2014
T00570,28-02-2017 09:16,09,28,4th Week,02,Q1,2017
T00571,30-05-2019 17:23,17,30,4th Week,05,Q2,2019
T00572,21-07-2020 03:38,03,21,3rd Week,07,Q3,2020
T00573,27-05-2015 09:53,09,27,4th Week,05,Q2,2015
T00574,20-03-2018 14:14,14,20,3rd Week,03,Q1,2018
T00575,19-07-2018 08:31,08,19,3rd Week,07,Q3,2018
T00576,11-03-2014 21:00,21,11,2nd Week,03,Q1,2014
T00577,31-10-2019 20:32,20,31,4th Week,10,Q4,2019
T00578,26-09-2014 03:54,03,26,4th Week,09,Q3,2014
T00579,10-05-2018 15:16,15,10,2nd Week,05,Q2,2018
T00580,18-04-2014 15:12,15,18,3rd Week,04,Q2,2014
T00581,01-08-2018 03:18,03,01,1st Week,08,Q3,2018
T00582,28-01-2020 11:17,11,28,4th Week,01,Q1,2020
T00583,29-08-2014 04:16,04,29,4th Week,08,Q3,2014
T00584,14-02-2015 11:47,11,14,2nd Week,02,Q1,2015
T00585,28-09-2019 14:46,14,28,4th Week,09,Q3,2019
T00586,11-08-2018 17:52,17,11,2nd Week,08,Q3,2018
T00587,16-09-2017 16:47,16,16,3rd Week,09,Q3,2017
T00588,26-09-2018 01:25,01,26,4th Week,09,Q3,2018
T00589,26-05-2017 02:40,02,26,4th Week,05,Q2,2017
T00590,09-03-2015 08:36,08,09,2nd Week,03,Q1,2015
T00591,04-09-2014 21:50,21,04,1st Week,09,Q3,2014
T00592,27-01-2014 14:40,14,27,4th Week,01,Q1,2014
T00593,17-09-2018 01:22,01,17,3rd Week,09,Q3,2018
T00594,04-04-2015 02:04,02,04,1st Week,04,Q2,2015
T00595,30-08-2019 21:51,21,30,4th Week,08,Q3,2019
T00596,14-04-2018 20:06,20,14,2nd Week,04,Q2,2018
T00597,25-01-2020 02:17,02,25,4th Week,01,Q1,2020
T00598,05-02-2017 16:11,16,05,1st Week,02,Q1,2017
T00599,03-08-2016 05:07,05,03,1st Week,08,Q3,2016
T00600,01-07-2018 11:29,11,01,1st Week,07,Q3,2018
T00601,08-07-2017 13:53,13,08,2nd Week,07,Q3,2017
T00602,01-11-2016 00:44,00,01,1st Week,11,Q4,2016
T00603,07-08-2014 09:24,09,07,1st Week,08,Q3,2014
T00604,30-11-2018 22:12,22,30,4th Week,11,Q4,2018
T00605,08-12-2018 01:57,01,08,2nd Week,12,Q4,2018
T00606,28-04-2018 08:24,08,28,4th Week,04,Q2,2018
T00607,24-05-2019 04:20,04,24,4th Week,05,Q2,2019
T00608,22-07-2014 20:38,20,22,4th Week,07,Q3,2014
T00609,24-02-2019 00:50,00,24,4th Week,02,Q1,2019
T00610,12-03-2017 02:05,02,12,2nd Week,03,Q1,2017
T00611,26-11-2017 10:40,10,26,4th Week,11,Q4,2017
T00612,15-09-2017 16:37,16,15,3rd Week,09,Q3,2017
T00613,02-02-2018 08:59,08,02,1st Week,02,Q1,2018
T00614,11-11-2018 05:08,05,11,2nd Week,11,Q4,2018
T00615,01-02-2016 15:26,15,01,1st Week,02,Q1,2016
T00616,15-02-2014 23:46,23,15,3rd Week,02,Q1,2014
T00617,29-11-2020 04:14,04,29,4th Week,11,Q4,2020
T00618,02-11-2015 09:48,09,02,1st Week,11,Q4,2015
T00619,26-07-2018 19:16,19,26,4th Week,07,Q3,2018
T00620,13-06-2016 22:47,22,13,2nd Week,06,Q2,2016
T00621,31-08-2015 20:35,20,31,4th Week,08,Q3,2015
T00622,30-12-2016 14:36,14,30,4th Week,12,Q4,2016
T00623,07-03-2020 14:03,14,07,1st Week,03,Q1,2020
T00624,22-04-2019 20:58,20,22,4th Week,04,Q2,2019
T00625,03-06-2014 14:13,14,03,1st Week,06,Q2,2014
T00626,05-10-2020 21:21,21,05,1st Week,10,Q4,2020
T00627,15-12-2017 09:47,09,15,3rd Week,12,Q4,2017
T00628,17-06-2017 12:29,12,17,3rd Week,06,Q2,2017
T00629,24-02-2016 16:25,16,24,4th Week,02,Q1,2016
T00630,04-05-2020 08:13,08,04,1st Week,05,Q2,2020
T00631,15-11-2018 01:12,01,15,3rd Week,11,Q4,2018
T00632,26-01-2018 12:24,12,26,4th Week,01,Q1,2018
T00633,05-08-2018 18:56,18,05,1st Week,08,Q3,2018
T00634,02-09-2018 02:20,02,02,1st Week,09,Q3,2018
T00635,03-01-2016 04:37,04,03,1st Week,01,Q1,2016
T00636,22-09-2020 01:10,01,22,4th Week,09,Q3,2020
T00637,28-07-2018 05:24,05,28,4th Week,07,Q3,2018
T00638,01-02-2018 16:55,16,01,1st Week,02,Q1,2018
T00639,12-12-2014 02:21,02,12,2nd Week,12,Q4,2014
T00640,05-04-2014 21:22,21,05,1st Week,04,Q2,2014
T00641,28-06-2014 10:40,10,28,4th Week,06,Q2,2014
T00642,10-05-2016 08:19,08,10,2nd Week,05,Q2,2016
T00643,03-10-2017 01:38,01,03,1st Week,10,Q4,2017
T00644,24-07-2014 19:17,19,24,4th Week,07,Q3,2014
T00645,04-05-2018 21:55,21,04,1st Week,05,Q2,2018
T00646,22-12-2020 20:40,20,22,4th Week,12,Q4,2020
T00647,03-03-2017 06:18,06,03,1st Week,03,Q1,2017
T00648,23-03-2019 09:29,09,23,4th Week,03,Q1,2019
T00649,09-01-2018 10:25,10,09,2nd Week,01,Q1,2018
T00650,22-01-2020 02:26,02,22,4th Week,01,Q1,2020
T00651,03-11-2016 14:11,14,03,1st Week,11,Q4,2016
T00652,01-02-2019 03:15,03,01,1st Week,02,Q1,2019
T00653,18-09-2018 19:10,19,18,3rd Week,09,Q3,2018
T00654,30-07-2016 03:36,03,30,4th Week,07,Q3,2016
T00655,30-05-2018 16:02,16,30,4th Week,05,Q2,2018
T00656,08-10-2015 12:02,12,08,2nd Week,10,Q4,2015
T00657,08-05-2016 17:06,17,08,2nd Week,05,Q2,2016
T00658,26-03-2020 01:22,01,26,4th Week,03,Q1,2020
T00659,16-03-2015 11:19,11,16,3rd Week,03,Q1,2015
T00660,30-12-2015 06:52,06,30,4th Week,12,Q4,2015
T00661,12-03-2020 03:49,03,12,2nd Week,03,Q1,2020
T00662,14-09-2015 06:58,06,14,2nd Week,09,Q3,2015
T00663,27-12-2014 17:23,17,27,4th Week,12,Q4,2014
T00664,01-03-2017 04:11,04,01,1st Week,03,Q1,2017
T00665,10-09-2016 07:57,07,10,2nd Week,09,Q3,2016
T00666,05-05-2014 01:00,01,05,1st Week,05,Q2,2014
T00667,30-10-2014 08:39,08,30,4th Week,10,Q4,2014
T00668,25-08-2016 07:44,07,25,4th Week,08,Q3,2016
T00669,17-09-2016 06:40,06,17,3rd Week,09,Q3,2016
T00670,03-06-2015 18:36,18,03,1st Week,06,Q2,2015
T00671,24-03-2016 10:51,10,24,4th Week,03,Q1,2016
T00672,18-04-2020 23:02,23,18,3rd Week,04,Q2,2020
T00673,14-05-2015 03:44,03,14,2nd Week,05,Q2,2015
T00674,18-06-2019 08:56,08,18,3rd Week,06,Q2,2019
T00675,27-05-2020 22:29,22,27,4th Week,05,Q2,2020
T00676,10-08-2019 12:35,12,10,2nd Week,08,Q3,2019
T00677,21-05-2015 18:08,18,21,3rd Week,05,Q2,2015
T00678,07-01-2021 19:55,19,07,1st Week,01,Q1,2021
T00679,09-07-2015 19:15,19,09,2nd Week,07,Q3,2015
T00680,17-07-2017 18:16,18,17,3rd Week,07,Q3,2017
T00681,01-04-2017 13:44,13,01,1st Week,04,Q2,2017
T00682,06-08-2015 21:59,21,06,1st Week,08,Q3,2015
T00683,27-09-2020 09:45,09,27,4th Week,09,Q3,2020
T00684,09-05-2019 01:40,01,09,2nd Week,05,Q2,2019
T00685,01-01-2018 15:54,15,01,1st Week,01,Q1,2018
T00686,27-02-2014 15:47,15,27,4th Week,02,Q1,2014
T00687,10-03-2020 21:29,21,10,2nd Week,03,Q1,2020
T00688,25-08-2018 20:53,20,25,4th Week,08,Q3,2018
T00689,19-11-2016 23:16,23,19,3rd Week,11,Q4,2016
T00690,07-10-2015 06:21,06,07,1st Week,10,Q4,2015
T00691,28-01-2015 14:50,14,28,4th Week,01,Q1,2015
T00692,08-12-2020 16:17,16,08,2nd Week,12,Q4,2020
T00693,10-08-2017 15:28,15,10,2nd Week,08,Q3,2017
T00694,11-09-2014 14:26,14,11,2nd Week,09,Q3,2014
T00695,26-02-2015 01:58,01,26,4th Week,02,Q1,2015
T00696,24-01-2014 04:45,04,24,4th Week,01,Q1,2014
T00697,11-08-2014 21:01,21,11,2nd Week,08,Q3,2014
T00698,16-05-2014 03:47,03,16,3rd Week,05,Q2,2014
T00699,28-04-2018 12:26,12,28,4th Week,04,Q2,2018
T00700,19-05-2020 15:34,15,19,3rd Week,05,Q2,2020
T00701,22-01-2020 04:51,04,22,4th Week,01,Q1,2020
T00702,30-05-2014 07:21,07,30,4th Week,05,Q2,2014
T00703,25-03-2015 10:07,10,25,4th Week,03,Q1,2015
T00704,07-08-2014 14:33,14,07,1st Week,08,Q3,2014
T00705,07-05-2018 10:07,10,07,1st Week,05,Q2,2018
T00706,04-04-2017 08:23,08,04,1st Week,04,Q2,2017
T00707,12-06-2016 09:23,09,12,2nd Week,06,Q2,2016
T00708,23-10-2020 05:36,05,23,4th Week,10,Q4,2020
T00709,25-11-2016 10:00,10,25,4th Week,11,Q4,2016
T00710,26-10-2019 21:58,21,26,4th Week,10,Q4,2019
T00711,16-08-2014 01:33,01,16,3rd Week,08,Q3,2014
T00712,01-11-2019 02:22,02,01,1st Week,11,Q4,2019
T00713,31-12-2018 18:23,18,31,4th Week,12,Q4,2018
T00714,07-02-2020 21:06,21,07,1st Week,02,Q1,2020
T00715,25-03-2014 05:09,05,25,4th Week,03,Q1,2014
T00716,30-09-2020 18:59,18,30,4th Week,09,Q3,2020
T00717,15-07-2016 01:32,01,15,3rd Week,07,Q3,2016
T00718,15-11-2020 06:06,06,15,3rd Week,11,Q4,2020
T00719,13-02-2020 22:19,22,13,2nd Week,02,Q1,2020
T00720,01-02-2020 23:14,23,01,1st Week,02,Q1,2020
T00721,05-06-2015 08:43,08,05,1st Week,06,Q2,2015
T00722,19-11-2018 10:43,10,19,3rd Week,11,Q4,2018
T00723,09-04-2014 08:49,08,09,2nd Week,04,Q2,2014
T00724,02-06-2016 08:48,08,02,1st Week,06,Q2,2016
T00725,28-08-2014 17:32,17,28,4th Week,08,Q3,2014
T00726,29-10-2018 21:54,21,29,4th Week,10,Q4,2018
T00727,03-03-2015 08:41,08,03,1st Week,03,Q1,2015
T00728,18-07-2020 20:11,20,18,3rd Week,07,Q3,2020
T00729,23-10-2020 04:50,04,23,4th Week,10,Q4,2020
T00730,10-10-2017 00:46,00,10,2nd Week,10,Q4,2017
T00731,18-01-2021 17:18,17,18,3rd Week,01,Q1,2021
T00732,18-01-2015 23:11,23,18,3rd Week,01,Q1,2015
T00733,17-05-2018 02:36,02,17,3rd Week,05,Q2,2018
T00734,14-08-2015 10:51,10,14,2nd Week,08,Q3,2015
T00735,27-10-2018 03:32,03,27,4th Week,10,Q4,2018
T00736,19-10-2019 00:38,00,19,3rd Week,10,Q4,2019
T00737,30-04-2019 00:15,00,30,4th Week,04,Q2,2019
T00738,08-07-2020 03:29,03,08,2nd Week,07,Q3,2020
T00739,01-12-2015 05:23,05,01,1st Week,12,Q4,2015
T00740,09-08-2015 10:57,10,09,2nd Week,08,Q3,2015
T00741,06-06-2018 08:25,08,06,1st Week,06,Q2,2018
T00742,28-10-2017 12:16,12,28,4th Week,10,Q4,2017
T00743,04-06-2015 07:45,07,04,1st Week,06,Q2,2015
T00744,24-01-2019 11:17,11,24,4th Week,01,Q1,2019
T00745,08-05-2017 09:01,09,08,2nd Week,05,Q2,2017
T00746,12-12-2019 21:14,21,12,2nd Week,12,Q4,2019
T00747,23-05-2016 02:15,02,23,4th Week,05,Q2,2016
T00748,24-04-2020 02:15,02,24,4th Week,04,Q2,2020
T00749,02-06-2016 10:56,10,02,1st Week,06,Q2,2016
T00750,26-03-2019 13:18,13,26,4th Week,03,Q1,2019
T00751,20-03-2017 12:52,12,20,3rd Week,03,Q1,2017
T00752,18-06-2016 12:59,12,18,3rd Week,06,Q2,2016
T00753,03-10-2015 04:21,04,03,1st Week,10,Q4,2015
T00754,28-06-2019 14:21,14,28,4th Week,06,Q2,2019
T00755,16-12-2016 10:55,10,16,3rd Week,12,Q4,2016
T00756,02-08-2020 19:22,19,02,1st Week,08,Q3,2020
T00757,29-01-2017 11:50,11,29,4th Week,01,Q1,2017
T00758,17-08-2014 11:31,11,17,3rd Week,08,Q3,2014
T00759,12-12-2017 08:32,08,12,2nd Week,12,Q4,2017
T00760,18-01-2021 20:39,20,18,3rd Week,01,Q1,2021
T00761,07-10-2015 22:53,22,07,1st Week,10,Q4,2015
T00762,07-10-2015 04:23,04,07,1st Week,10,Q4,2015
T00763,27-02-2016 13:20,13,27,4th Week,02,Q1,2016
T00764,13-06-2016 05:39,05,13,2nd Week,06,Q2,2016
T00765,14-05-2016 00:44,00,14,2nd Week,05,Q2,2016
T00766,28-04-2019 14:12,14,28,4th Week,04,Q2,2019
T00767,24-09-2015 23:03,23,24,4th Week,09,Q3,2015
T00768,23-05-2018 06:21,06,23,4th Week,05,Q2,2018
T00769,10-10-2019 12:05,12,10,2nd Week,10,Q4,2019
T00770,04-10-2015 13:51,13,04,1st Week,10,Q4,2015
T00771,22-03-2019 20:48,20,22,4th Week,03,Q1,2019
T00772,06-02-2016 13:45,13,06,1st Week,02,Q1,2016
T00773,18-07-2018 07:01,07,18,3rd Week,07,Q3,2018
T00774,30-05-2018 22:57,22,30,4th Week,05,Q2,2018
T00775,16-02-2016 14:02,14,16,3rd Week,02,Q1,2016
T00776,23-11-2016 17:08,17,23,4th Week,11,Q4,2016
T00777,18-11-2014 23:45,23,18,3rd Week,11,Q4,2014
T00778,26-10-2020 05:31,05,26,4th Week,10,Q4,2020
T00779,22-01-2017 14:56,14,22,4th Week,01,Q1,2017
T00780,08-03-2017 12:54,12,08,2nd Week,03,Q1,2017
T00781,16-06-2020 21:51,21,16,3rd Week,06,Q2,2020
T00782,02-06-2015 16:31,16,02,1st Week,06,Q2,2015
T00783,29-10-2015 14:05,14,29,4th Week,10,Q4,2015
T00784,23-01-2020 22:02,22,23,4th Week,01,Q1,2020
T00785,17-04-2017 04:45,04,17,3rd Week,04,Q2,2017
T00786,27-05-2016 03:51,03,27,4th Week,05,Q2,2016
T00787,26-03-2019 05:58,05,26,4th Week,03,Q1,2019
T00788,18-03-2016 09:01,09,18,3rd Week,03,Q1,2016
T00789,03-02-2014 10:29,10,03,1st Week,02,Q1,2014
T00790,08-03-2020 12:34,12,08,2nd Week,03,Q1,2020
T00791,23-02-2015 14:05,14,23,4th Week,02,Q1,2015
T00792,03-06-2018 20:56,20,03,1st Week,06,Q2,2018
T00793,11-12-2016 20:07,20,11,2nd Week,12,Q4,2016
T00794,24-04-2020 13:32,13,24,4th Week,04,Q2,2020
T00795,30-10-2016 18:53,18,30,4th Week,10,Q4,2016
T00796,23-09-2014 14:55,14,23,4th Week,09,Q3,2014
T00797,23-11-2020 02:34,02,23,4th Week,11,Q4,2020
T00798,23-02-2020 10:04,10,23,4th Week,02,Q1,2020
T00799,26-12-2019 15:14,15,26,4th Week,12,Q4,2019
T00800,07-05-2014 15:24,15,07,1st Week,05,Q2,2014
T00801,22-11-2014 21:37,21,22,4th Week,11,Q4,2014
T00802,03-02-2015 03:06,03,03,1st Week,02,Q1,2015
T00803,03-08-2020 22:14,22,03,1st Week,08,Q3,2020
T00804,16-02-2015 07:17,07,16,3rd Week,02,Q1,2015
T00805,16-04-2016 14:33,14,16,3rd Week,04,Q2,2016
T00806,16-04-2016 09:44,09,16,3rd Week,04,Q2,2016
T00807,16-01-2019 03:16,03,16,3rd Week,01,Q1,2019
T00808,04-03-2014 21:31,21,04,1st Week,03,Q1,2014
T00809,25-01-2017 06:04,06,25,4th Week,01,Q1,2017
T00810,31-07-2018 17:05,17,31,4th Week,07,Q3,2018
T00811,08-05-2017 06:56,06,08,2nd Week,05,Q2,2017
T00812,08-03-2014 13:32,13,08,2nd Week,03,Q1,2014
T00813,11-11-2014 10:12,10,11,2nd Week,11,Q4,2014
T00814,27-04-2016 23:22,23,27,4th Week,04,Q2,2016
T00815,16-11-2020 22:59,22,16,3rd Week,11,Q4,2020
T00816,14-12-2018 15:20,15,14,2nd Week,12,Q4,2018
T00817,25-10-2019 00:47,00,25,4th Week,10,Q4,2019
T00818,26-11-2019 16:57,16,26,4th Week,11,Q4,2019
T00819,27-12-2015 15:59,15,27,4th Week,12,Q4,2015
T00820,19-01-2020 20:44,20,19,3rd Week,01,Q1,2020
T00821,16-06-2017 20:49,20,16,3rd Week,06,Q2,2017
T00822,27-07-2018 02:11,02,27,4th Week,07,Q3,2018
T00823,22-07-2016 16:59,16,22,4th Week,07,Q3,2016
T00824,21-02-2014 21:51,21,21,3rd Week,02,Q1,2014
T00825,08-08-2016 07:16,07,08,2nd Week,08,Q3,2016
T00826,03-05-2016 12:52,12,03,1st Week,05,Q2,2016
T00827,05-05-2018 01:15,01,05,1st Week,05,Q2,2018
T00828,02-06-2019 20:54,20,02,1st Week,06,Q2,2019
T00829,06-09-2015 21:36,21,06,1st Week,09,Q3,2015
T00830,01-10-2015 07:33,07,01,1st Week,10,Q4,2015
T00831,28-10-2020 20:11,20,28,4th Week,10,Q4,2020
T00832,04-01-2015 06:04,06,04,1st Week,01,Q1,2015
T00833,29-06-2016 07:23,07,29,4th Week,06,Q2,2016
T00834,21-01-2017 12:31,12,21,3rd Week,01,Q1,2017
